antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY '}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.027090358347145224,0.02594730525232897,0.009430188032234096,0.3481012658227848,13.415700105949924,1.0,0.008727266234805742,1.494177920098369,0.9512296198191752,0.2162516382699869,0.33073565969026963,0.35576869458540117
frozenset({'PACK OF 6 PANNETONE GIFT BOXES'}),frozenset({'PACK OF 6 BIRDY GIFT TAGS'}),0.01874607075498657,0.03440589815396925,0.008630050865862719,0.46036585365853655,13.38043412203225,1.0,0.00798507546467955,1.789349522064961,0.9429404374664178,0.19383825417201536,0.44113769407892356,0.3555982092212948
frozenset({'PACK OF 6 BIRDY GIFT TAGS'}),frozenset({'PACK OF 6 PANNETONE GIFT BOXES'}),0.03440589815396925,0.01874607075498657,0.008630050865862719,0.25083056478405313,13.380434122032248,1.0,0.00798507546467955,1.3097890585487764,0.9582328719065362,0.19383825417201536,0.2365182824874237,0.3555982092212948
"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.016402811910613248,0.04395039149568498,0.009601645996456536,0.5853658536585367,13.31878587966634,1.0,0.008880735991354999,2.305766702863348,0.940342339724966,0.1891891891891892,0.5663047789014476,0.40191569666021765
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SUKI  DESIGN ', 'LUNCH BAG WOODLAND'})",0.04395039149568498,0.016402811910613248,0.009601645996456536,0.21846553966189858,13.31878587966634,1.0,0.008880735991354999,1.2585461524804302,0.9674373306233063,0.1891891891891892,0.2054323967149471,0.40191569666021765
frozenset({'PLASTERS IN TIN SKULLS'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),0.025547236669143283,0.02594730525232897,0.008801508830085158,0.34451901565995524,13.277641447141491,1.0,0.008138626881877406,1.4860121315775048,0.9489279049396351,0.2061579651941098,0.3270579837471242,0.34186303205905255
frozenset({'PLASTERS IN TIN CIRCUS PARADE '}),frozenset({'PLASTERS IN TIN SKULLS'}),0.02594730525232897,0.025547236669143283,0.008801508830085158,0.3392070484581498,13.277641447141491,1.0,0.008138626881877406,1.474671848507363,0.9493176541231463,0.2061579651941098,0.3218830338341494,0.34186303205905255
"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.024289878264845403,0.030805280905298053,0.009887409270160599,0.40705882352941175,13.213929935610606,1.0,0.009139152747056543,1.6345545857747947,0.947332887302198,0.2187104930467762,0.38821253893702784,0.3640117865327949
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.030805280905298053,0.024289878264845403,0.009887409270160599,0.3209647495361781,13.213929935610606,1.0,0.009139152747056543,1.4369064361072357,0.9537013239782476,0.2187104930467762,0.30406046290033434,0.3640117865327949
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED SPOTTY'}),0.012802194661942047,0.05412356403954964,0.009144424758530034,0.7142857142857143,13.197314828782622,1.0,0.008451524355897633,3.3105675258615763,0.9362125861170613,0.15825914935707222,0.6979369874838153,0.44162015386936193
frozenset({'LUNCH BAG RED SPOTTY'}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG WOODLAND'})",0.05412356403954964,0.012802194661942047,0.009144424758530034,0.1689545934530095,13.197314828782622,1.0,0.008451524355897633,1.1878987568680315,0.9771117824773413,0.15825914935707222,0.15817741687299874,0.44162015386936193
frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.03989255300908727,0.017603017660170316,0.009201577413270847,0.23065902578796565,13.10337978640271,1.0,0.008499348098142604,1.2769331353318458,0.9620629592341159,0.19053254437869824,0.21687363861842082,0.3766931492576192
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/20 RED SPOTTY PAPER NAPKINS '}),0.017603017660170316,0.03989255300908727,0.009201577413270847,0.5227272727272727,13.103379786402709,1.0,0.008499348098142604,2.0116536984571507,0.9402347810910416,0.19053254437869824,0.5028965468723787,0.3766931492576192
frozenset({'BLACK HEART CARD HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.01874607075498657,0.03800651540264045,0.009315882722752472,0.4969512195121951,13.075421786172749,1.0,0.008603409895864087,1.9123264421086905,0.9411637539051515,0.1963855421686747,0.47707672812528984,0.37103200073354115
frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'BLACK HEART CARD HOLDER'}),0.03800651540264045,0.01874607075498657,0.009315882722752472,0.2451127819548872,13.075421786172747,1.0,0.008603409895864087,1.2998682528843304,0.960007158436166,0.1963855421686747,0.2306912659947965,0.37103200073354115
frozenset({'LUNCH BAG PINK RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",0.03846373664056695,0.018917528719209008,0.00948734068697491,0.24665676077265974,13.038529737882863,1.0,0.008759701844428893,1.3023047399841663,0.9602386006221748,0.19809069212410502,0.23213056875446975,0.3740836673953933
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG PINK RETROSPOT'}),0.018917528719209008,0.03846373664056695,0.00948734068697491,0.5015105740181268,13.038529737882861,1.0,0.008759701844428893,1.9289000192240746,0.9411076672997478,0.19809069212410502,0.4815698117923897,0.3740836673953933
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.020117734468766073,0.04532205520946448,0.011887752186089043,0.5909090909090909,13.038002980625931,1.0,0.010975975113806281,2.333657198376865,0.9422572178477691,0.22198505869797222,0.5714880485893417,0.426602086438152
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})",0.04532205520946448,0.020117734468766073,0.011887752186089043,0.2622950819672131,13.03800298062593,1.0,0.010975975113806281,1.3282848488312282,0.9671336206896552,0.22198505869797222,0.24714943418957872,0.426602086438152
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.031033891524261302,0.03291992913070812,0.01325941589986855,0.427255985267035,12.9786423163495,1.0,0.012237782390239784,1.688503146244455,0.952510444081958,0.2615558060879369,0.4077594689567585,0.41501688152240646
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.03291992913070812,0.031033891524261302,0.01325941589986855,0.40277777777777785,12.9786423163495,1.0,0.012237782390239784,1.622454879308214,0.954368067428965,0.2615558060879369,0.3836500399774554,0.41501688152240646
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",0.038692347259530205,0.018917528719209008,0.00948734068697491,0.24519940915805022,12.961492634557114,1.0,0.008755377096479139,1.299790279955177,0.9599927653539245,0.19714964370546317,0.23064511604557875,0.3733549915880885
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED SPOTTY'})",frozenset({'LUNCH BAG WOODLAND'}),0.018917528719209008,0.038692347259530205,0.00948734068697491,0.5015105740181268,12.961492634557112,1.0,0.008755377096479139,1.9284414124672453,0.9406430335111856,0.19714964370546317,0.48144652280589567,0.3733549915880885
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.021660856146768017,0.05600960164599646,0.01565982739898268,0.7229551451187335,12.907700177696407,1.0,0.014446611474890972,3.407355818820641,0.9429520127786264,0.2525345622119815,0.7065172957645142,0.5012734909267137
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.05600960164599646,0.021660856146768017,0.01565982739898268,0.27959183673469384,12.907700177696407,1.0,0.014446611474890972,1.3580345056319651,0.9772629747983609,0.2525345622119815,0.26364168520545267,0.5012734909267137
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG WOODLAND'}),0.019546207921357948,0.038692347259530205,0.009601645996456536,0.4912280701754386,12.69574230998471,1.0,0.008845357331956374,1.889466765731268,0.9395990340175708,0.1974148061104583,0.47075015124016945,0.3696908445411905
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",0.038692347259530205,0.019546207921357948,0.009601645996456536,0.2481536189069424,12.69574230998471,1.0,0.008845357331956374,1.3040613305250308,0.9583128078817733,0.1974148061104583,0.2331649006129275,0.3696908445411905
"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.015488369434760245,0.04532205520946448,0.00885866148482597,0.5719557195571955,12.619809867707755,1.0,0.008156696750199184,2.230325198605475,0.9352449223416965,0.1705170517051705,0.5516348913489134,0.383707998492343
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.04532205520946448,0.015488369434760245,0.00885866148482597,0.19546027742749053,12.619809867707755,1.0,0.008156696750199184,1.2236954906555408,0.9644713261648745,0.1705170517051705,0.18280323198355983,0.383707998492343
frozenset({'3 STRIPEY MICE FELTCRAFT'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.018517460136023317,0.04097845344916271,0.009544493341715723,0.5154320987654322,12.578124730960623,1.0,0.008785676463534965,1.9791272680412186,0.9378637472623611,0.19107551487414187,0.4947267837961124,0.37417351102846225
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'3 STRIPEY MICE FELTCRAFT'}),0.04097845344916271,0.018517460136023317,0.009544493341715723,0.23291492329149235,12.578124730960623,1.0,0.008785676463534965,1.279496329240857,0.9598292092810803,0.19107551487414187,0.2184424627514844,0.37417351102846225
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.023661199062696463,0.03600617248671201,0.010687546436531976,0.4516908212560386,12.544816348439536,1.0,0.0098355972218381,1.7581209012797412,0.9425885758772599,0.21820303383897313,0.4312109029179408,0.3742581090407177
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.03600617248671201,0.023661199062696463,0.010687546436531976,0.2968253968253968,12.544816348439536,1.0,0.0098355972218381,1.3884727868860074,0.9546594321284894,0.21820303383897313,0.2797842280778533,0.3742581090407177
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG WOODLAND'}),0.02028919243298851,0.038692347259530205,0.009830256615419787,0.4845070422535212,12.522037988640857,1.0,0.009045220136187164,1.8648317853708567,0.9391963299715373,0.20000000000000004,0.46375860394232227,0.36928454032912394
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",0.038692347259530205,0.02028919243298851,0.009830256615419787,0.25406203840472674,12.522037988640857,1.0,0.009045220136187164,1.3133944885601323,0.9571761883693278,0.20000000000000004,0.23861413405480714,0.36928454032912394
"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.017260101731725437,0.04395039149568498,0.00948734068697491,0.5496688741721855,12.506575151353353,1.0,0.008728752458610226,2.122992513002229,0.9362009830540537,0.18342541436464088,0.5289667797340225,0.3827668168000069
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG RED SPOTTY', 'LUNCH BAG WOODLAND'})",0.04395039149568498,0.017260101731725437,0.00948734068697491,0.21586475942782832,12.506575151353353,1.0,0.008728752458610226,1.2532785767301877,0.9623371534920168,0.18342541436464088,0.20209279998305973,0.3827668168000069
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.012459278733497172,0.05841001314511059,0.00908727210378922,0.7293577981651376,12.486862421228388,1.0,0.008359525469187053,3.479095205667218,0.9315219223101732,0.14708603145235893,0.7125689465551085,0.4424675487890267
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.05841001314511059,0.012459278733497172,0.00908727210378922,0.15557729941291584,12.486862421228388,1.0,0.008359525469187053,1.169486230746658,0.9769813229497714,0.14708603145235893,0.14492366501694476,0.4424675487890267
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SUKI  DESIGN '}),0.016745727839058124,0.04977996227924787,0.010401783162827914,0.621160409556314,12.478121338698998,1.0,0.00956818146266105,2.5082384779475713,0.9355257913442058,0.18533604887983707,0.6013138268980408,0.41505781671845554
frozenset({'LUNCH BAG SUKI  DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",0.04977996227924787,0.016745727839058124,0.010401783162827914,0.20895522388059704,12.478121338698998,1.0,0.00956818146266105,1.2429818157506247,0.9680491828633294,0.18533604887983707,0.19548300117640122,0.41505781671845554
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.019546207921357948,0.04726524547065211,0.011487683602903354,0.587719298245614,12.434491609919599,1.0,0.010563827287479967,2.310888553539269,0.9379111437855898,0.20764462809917353,0.5672660204801144,0.41538322832474167
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI  DESIGN '})",0.04726524547065211,0.019546207921357948,0.011487683602903354,0.2430471584038694,12.434491609919599,1.0,0.010563827287479967,1.2952640352221036,0.9651989005184037,0.20764462809917353,0.22795663833241056,0.41538322832474167
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG CARS BLUE'}),0.016745727839058124,0.04395039149568498,0.009144424758530034,0.5460750853242321,12.424805940075538,1.0,0.008408443464123238,2.106184475877927,0.9351760491746105,0.17738359201773837,0.5252077814393884,0.3770687520249249
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",0.04395039149568498,0.016745727839058124,0.009144424758530034,0.20806241872561768,12.424805940075538,1.0,0.008408443464123238,1.2415805177204668,0.9617867497608799,0.17738359201773837,0.19457499072553666,0.3770687520249249
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.021660856146768017,0.03291992913070812,0.00885866148482597,0.40897097625329815,12.423203422749928,1.0,0.008145587635563903,1.6362649413368824,0.9398637163672272,0.19375,0.3888520283378026,0.3390340992377602
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.03291992913070812,0.021660856146768017,0.00885866148482597,0.2690972222222222,12.423203422749927,1.0,0.008145587635563903,1.3385352656994338,0.950805927355014,0.19375,0.2529147153418753,0.3390340992377602
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.012687889352460421,0.05841001314511059,0.00908727210378922,0.7162162162162162,12.261873909134184,1.0,0.008346172319928298,3.317983763202944,0.9302492968899326,0.14654377880184333,0.6986121478078989,0.43589675781456605
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})",0.05841001314511059,0.012687889352460421,0.00908727210378922,0.15557729941291584,12.261873909134183,1.0,0.008346172319928298,1.169215500674143,0.9754207346751796,0.14654377880184333,0.14472567339089948,0.43589675781456605
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.04532205520946448,0.05600960164599646,0.031033891524261302,0.6847414880201765,12.22543042437656,1.0,0.02849542126620134,2.994337543578899,0.9617937587759221,0.44146341463414634,0.666036315062604,0.6194115603366188
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.05600960164599646,0.04532205520946448,0.031033891524261302,0.5540816326530612,12.22543042437656,1.0,0.02849542126620134,2.140925368180148,0.9726828689588305,0.44146341463414634,0.5329122561380873,0.6194115603366188
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.017260101731725437,0.04726524547065211,0.009944561924901412,0.576158940397351,12.189906868358467,1.0,0.009128758979702981,2.2478585614676803,0.9340873616695577,0.18219895287958118,0.5551321523774716,0.3932789865227384
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG SUKI  DESIGN '})",0.04726524547065211,0.017260101731725437,0.009944561924901412,0.21039903264812576,12.189906868358467,1.0,0.009128758979702981,1.2446032095985653,0.9635052299884851,0.18219895287958118,0.19653107730411495,0.3932789865227384
"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.015888438017945934,0.04726524547065211,0.009144424758530034,0.5755395683453237,12.176802693274642,1.0,0.008393453835466578,2.244578489484396,0.9326957140368197,0.16931216931216933,0.5544820532296418,0.3845049715970875
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG PINK RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",0.04726524547065211,0.015888438017945934,0.009144424758530034,0.19347037484885127,12.176802693274642,1.0,0.008393453835466578,1.2201803024874944,0.9634125674865027,0.16931216931216933,0.1804489894146205,0.3845049715970875
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.014059553066239927,0.05841001314511059,0.009887409270160599,0.7032520325203252,12.03992251762048,1.0,0.009066190590747144,3.173029270771271,0.930018633417582,0.15799086757990868,0.6848437519276558,0.43626398103511366
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETRO SPOT CAKE CASES'})",0.05841001314511059,0.014059553066239927,0.009887409270160599,0.16927592954990214,12.039922517620479,1.0,0.009066190590747144,1.1868446840592495,0.9738240634347013,0.15799086757990868,0.15742976867049085,0.43626398103511366
