Description,Price,cumsum_price,cumsum_perc,cumperc
NO JUNK MAIL METAL SIGN,247.32,1054427.2800000014,83.67957108663107,83.67957108663107
PINK JUMPER LARRY THE LAMB,247.08,1054674.3600000015,83.69917940748567,83.69917940748567
CHILDRENS GARDEN GLOVES PINK,246.93,1054921.2900000014,83.71877582430866,83.71877582430866
SET 3 WICKER STORAGE BASKETS ,246.5,1055167.7900000014,83.73833811624107,83.73833811624107
NEW BAROQUE BLACK PHOTO ALBUM,246.5,1055414.2900000014,83.75790040817348,83.75790040817348
HANGING MEDINA LANTERN LARGE,246.35,1055660.6400000015,83.77745079607429,83.77745079607429
LOVE HEART SOCK HANGER,246.29999999999998,1055906.9400000016,83.79699721596458,83.79699721596458
BLUE FELT EASTER EGG BASKET,246.1,1056153.0400000017,83.81652776381272,83.81652776381272
BUTTON BOX ,245.4,1056398.4400000016,83.83600275951338,83.83600275951338
RETROSPOT RED WASHING UP GLOVES,245.29000000000002,1056643.7300000016,83.85546902559085,83.85546902559085
FRENCH BATHROOM SIGN BLUE METAL,245.25,1056888.9800000016,83.87493211725992,83.87493211725992
CHOC TRUFFLE GOLD TRINKET POT ,244.89999999999998,1057133.8800000015,83.89436743285523,83.89436743285523
CHRISTMAS CRAFT TREE TOP ANGEL,244.70000000000002,1057378.5800000015,83.91378687640841,83.91378687640841
JARDIN ETCHED GLASS BUTTER DISH,244.7,1057623.2800000014,83.9332063199616,83.9332063199616
ACRYLIC GEOMETRIC LAMP,244.35,1057867.6300000015,83.95259798744105,83.95259798744105
"KEY FOB , BACK DOOR ",243.92000000000002,1058111.5500000014,83.9719555300299,83.9719555300299
200 RED + WHITE BENDY STRAWS,242.99,1058354.5400000014,83.99123926762282,83.99123926762282
ROSE SCENT CANDLE JEWELLED DRAWER,241.81,1058596.3500000015,84.01042936016715,84.01042936016715
EMERGENCY FIRST AID TIN ,241.06,1058837.4100000015,84.02955993255347,84.02955993255347
CHEST 7 DRAWER MA CAMPAGNE,240.5,1059077.9100000015,84.0486460632218,84.0486460632218
BATHROOM METAL SIGN ,240.25,1059318.1600000015,84.06771235383746,84.06771235383746
RETRO SPOT  CIGAR BOX MATCHES ,239.92,1059558.0800000015,84.08675245558359,84.08675245558359
SET OF 4 NAPKIN CHARMS STARS   ,239.54999999999998,1059797.6300000015,84.10576319405179,84.10576319405179
APPLE BATH SPONGE,239.24,1060036.8700000015,84.12474933085467,84.12474933085467
EIGHT PIECE DINOSAUR SET,238.18,1060275.0500000014,84.14365134583421,84.14365134583421
GLASS JAR MARMALADE ,237.75,1060512.8000000014,84.16251923592317,84.16251923592317
BAG 250g SWIRLY MARBLES,237.7,1060750.5000000014,84.18138315800161,84.18138315800161
PINK POLKADOT CHILDRENS UMBRELLA,236.75,1061224.0000000014,84.21896021775818,84.20017168787989
HEN HOUSE DECORATION,236.75,1060987.2500000014,84.20017168787989,84.21896021775818
MEASURING TAPE BABUSHKA RED,236.55,1061460.5500000014,84.23773287559433,84.23773287559433
LIGHT GARLAND BUTTERFILES PINK,236.12,1061696.6700000016,84.2564714085399,84.2564714085399
ASSORTED COLOURS SILK FAN,235.9,1061932.5700000015,84.2751924822391,84.2751924822391
FRENCH ENAMEL POT W LID,235.60000000000002,1062168.1700000016,84.29388974787511,84.29388974787511
BLUE PAISLEY JOURNAL ,235.39999999999998,1062403.5700000015,84.31257114146898,84.31257114146898
RETRO BLUE SPOTTY WASHING UP GLOVES,235.25,1062638.8200000015,84.33124063103125,84.33124063103125
PINK ROSE WASHBAG,234.5,1062873.3200000015,84.34985060043549,84.34985060043549
LETS GO SHOPPING COTTON TOTE BAG,233.75,1063107.0700000015,84.36840104968175,84.36840104968175
NATURAL BARK CANDLE SMALL,232.75,1063339.8200000015,84.38687213871732,84.38687213871732
CALENDAR IN SEASON DESIGN,232.65,1063572.4700000014,84.4053352917318,84.4053352917318
PACK OF 20 SKULL PAPER NAPKINS,232.51999999999998,1063804.9900000014,84.42378812791893,84.42378812791893
WOODEN OWLS LIGHT GARLAND ,232.37,1064037.3600000015,84.44222906007445,84.44222906007445
COLOURFUL FISHING GNOME,232.3,1064269.6600000015,84.46066443701521,84.46066443701521
EUCALYPTUS & PINECONE  WREATH,232.15,1064501.8100000015,84.47908790992436,84.47908790992436
SILVER T-LIGHT SETTING,231.45,1064733.2600000014,84.49745583068605,84.49745583068605
GREEN FERN SKETCHBOOK ,231.35,1064964.6100000015,84.51581581542668,84.51581581542668
 FLAMINGO LIGHTS,231.3,1065195.9100000015,84.53417183215677,84.53417183215677
GLASS ETCHED T-LIGHT HOLDER LARGE,231.10000000000002,1065427.0100000016,84.55251197684473,84.55251197684473
SILK PURSE RUSSIAN DOLL BLUE,230.75,1065657.7600000016,84.57082434545893,84.57082434545893
INFLATABLE POLITICAL GLOBE ,230.5,1065888.2600000016,84.58911687402048,84.58911687402048
ZINC WILLIE WINKIE  CANDLE STICK,230.42,1066118.6800000016,84.60740305376515,84.60740305376515
HEART SHAPE WIRELESS DOORBELL,230.18,1066348.8600000015,84.62567018705927,84.62567018705927
MAKE YOUR OWN PLAYTIME CARD KIT,230.10000000000002,1066578.9600000016,84.64393097153655,84.64393097153655
SILVER PLATE CANDLE BOWL SMALL,230.10000000000002,1066809.0600000017,84.66219175601383,84.66219175601383
GINGHAM HEART DECORATION,229.70000000000002,1067038.7600000016,84.68042079640682,84.68042079640682
FINE WICKER HEART ,229.54,1067268.3000000017,84.69863713916611,84.69863713916611
MONSTERS STENCIL CRAFT,229.35,1067497.6500000018,84.71683840348538,84.71683840348538
HOUSE WRECKING METAL SIGN ,229.3,1067726.9500000018,84.73503569979411,84.73503569979411
6 RIBBONS EMPIRE  ,228.95,1067955.9000000018,84.7532052200291,84.7532052200291
GREEN  SPOTTY PLATE ,228.88,1068184.7800000017,84.77136918504932,84.77136918504932
3 WICK CHRISTMAS BRIAR CANDLE ,228.75,1068413.5300000017,84.78952283324219,84.78952283324219
PINK MARSHMALLOW SCARF KNITTING KIT,228.65,1068642.1800000016,84.80766854541396,84.80766854541396
DIAMANTE BOW BROOCH BLACK COLOUR,228.6,1068870.7800000017,84.82581028957522,84.82581028957522
SET/6 RED SPOTTY PAPER CUPS,228.35,1069099.1300000018,84.84393219368381,84.84393219368381
RED HANGING METAL STAR TLIGHT HLDR,228.18,1069327.3100000017,84.86204060655656,84.86204060655656
CERAMIC BIRDHOUSE CRESTED TIT SMALL,227.4,1069554.7100000016,84.880087118465,84.880087118465
SALLE DE BAIN HOOK,227.35,1069782.0600000017,84.8981296623629,84.8981296623629
RETRO SPOT SMALL TUBE MATCHES,227.29999999999998,1070009.3600000017,84.91616823825028,84.91616823825028
 3 STRIPEY MICE FELTCRAFT,226.95,1070236.3100000017,84.9341790380639,84.9341790380639
CHILDS GARDEN SPADE PINK,226.12,1070462.4300000018,84.95212396890268,84.95212396890268
TOAST ITS - I LOVE YOU ,226.1,1070688.530000002,84.97006731253724,84.97006731253724
JARDIN ETCHED GLASS LARGE BELL JAR,225.9,1070914.4300000018,84.98799478412965,84.98799478412965
"CHARLOTTE BAG , PINK/WHITE SPOTS",225.59,1071140.0200000019,85.00589765405677,85.00589765405677
"CHRISTMAS GARLAND STARS,TREES",225.0,1071365.0200000019,85.02375370145957,85.02375370145957
MAGNETS PACK OF 4 SWALLOWS,224.62,1071589.640000002,85.04157959198233,85.04157959198233
PINK FAIRY CAKE CUSHION COVER,224.25,1071813.890000002,85.05937611922712,85.05937611922712
SKULLS  WATER TRANSFER TATTOOS ,223.85,1072037.740000002,85.07714090238765,85.07714090238765
SET OF 4 FAIRY CAKE PLACEMATS ,223.4,1072261.140000002,85.09486997345337,85.09486997345337
GREEN SPOTTY BOWL,222.99,1072484.130000002,85.1125665068327,85.1125665068327
WOODEN STAR CHRISTMAS SCANDINAVIAN,221.85,1072705.980000002,85.13017256957188,85.13017256957188
 HOME SWEET HOME  BLACKBOARD,221.39,1072927.370000002,85.14774212661413,85.14774212661413
SMALL SILVER TRELLIS CANDLEPOT,221.25,1073148.620000002,85.16530057322689,85.16530057322689
MILK PAN BLUE RETROSPOT,220.89,1073369.5100000019,85.18283045016379,85.18283045016379
HOT BATHS SOAP HOLDER,220.67,1073590.1800000018,85.20034286785436,85.20034286785436
FLORAL FOLK STATIONERY SET,220.65,1073810.8300000017,85.2178536983407,85.2178536983407
ASSTD DESIGN RACING CAR PEN,220.64,1074031.4700000016,85.23536373522494,85.23536373522494
BLACK FACE LAMB WITH PANTS,220.53,1074252.0000000016,85.25286504248601,85.25286504248601
GLASS SPHERE CANDLE STAND MEDIUM,220.5,1074693.0000000016,85.28786289539552,85.27036396894077
WOODLAND ANIMAL  WRITING SET ,220.5,1074472.5000000016,85.27036396894077,85.28786289539552
MOROCCAN BEATEN METAL DISH LARGE,220.39,1074913.3900000015,85.30535309222708,85.30535309222708
SWALLOW GIANT TUBE MATCHES,220.35,1075133.7400000016,85.32284011465023,85.32284011465023
"DECORATION HEN ON NEST, HANGING",219.85,1075353.5900000017,85.34028745696806,85.34028745696806
BLUE SAVANNAH PICNIC HAMPER FOR 4,219.75,1075573.3400000017,85.35772686326479,85.35772686326479
OFFICE MUG WARMER PINK,219.35000000000002,1075792.6900000018,85.37513452547726,85.37513452547726
COFFEE MUG PINK PAISLEY DESIGN,218.94,1076011.6300000018,85.39250965000336,85.39250965000336
FOLKART ZINC HEART CHRISTMAS DEC,218.46,1076230.0900000017,85.40984668162832,85.40984668162832
60 CAKE CASES VINTAGE CHRISTMAS,218.37,1076448.4600000018,85.42717657083433,85.42717657083433
SKULL AND CROSSBONES  GARLAND ,218.29999999999998,1076666.7600000019,85.44450090482559,85.44450090482559
MAGNETS PACK OF 4 CHILDHOOD MEMORY,217.91,1076884.6700000018,85.46179428833467,85.46179428833467
RED RETROSPOT OVEN GLOVE DOUBLE,217.9,1077102.5700000017,85.47908687824165,85.47908687824165
ABSTRACT CIRCLE JOURNAL ,217.79999999999998,1077320.3700000017,85.49637153212757,85.49637153212757
SILK PURSE BABUSHKA BLUE,217.75,1077538.1200000017,85.51365221800296,85.51365221800296
SET/4 COLOURFUL MIXING BOWLS,217.44,1077755.5600000017,85.53090830221302,85.53090830221302
GLAMOROUS  MUG,217.31,1077972.8700000017,85.54815406959571,85.54815406959571
BIG DOUGHNUT FRIDGE MAGNETS,217.15,1078190.0200000016,85.56538713934468,85.56538713934468
CHILDRENS GARDEN GLOVES BLUE,216.93,1078406.9500000016,85.5826027498473,85.5826027498473
FOLDING UMBRELLA  CREAM/MULTI  SPOT,216.6,1078623.5500000017,85.5997921714804,85.5997921714804
MOROCCAN TEA GLASS,216.44,1078839.9900000016,85.6169688954798,85.6169688954798
FRYING PAN BLUE POLKADOT ,216.25,1079056.2400000016,85.63413054103916,85.63413054103916
RED METAL BEACH SPADE ,216.11,1079272.3500000017,85.65128107616903,85.65128107616903
GREEN 3 TIER GLASS PLATE STAND,215.3,1079487.6500000018,85.66836732952825,85.66836732952825
10 COLOUR SPACEBOY PEN,215.12,1079702.7700000019,85.68543929804956,85.68543929804956
SET OF 4 ENGLISH ROSE COASTERS,214.81,1079917.580000002,85.70248666490555,85.70248666490555
12 PENCILS SMALL TUBE RED SPOTTY,214.55,1080132.130000002,85.71951339810676,85.71951339810676
PAPER CHAIN KIT LONDON,214.15,1080346.280000002,85.7365083872237,85.7365083872237
CHRYSANTHEMUM  JOURNAL,214.14999999999998,1080560.4300000018,85.75350337634062,85.75350337634062
CAMOUFLAGE EAR MUFF HEADPHONES,214.11,1080774.540000002,85.77049519104915,85.77049519104915
VICTORIAN SEWING KIT,213.85,1080988.390000002,85.78746637210288,85.78746637210288
"KEY FOB , GARAGE DESIGN",212.72,1081201.110000002,85.80434787611854,85.80434787611854
RIBBON REEL FLORA + FAUNA ,212.64999999999998,1081413.7600000019,85.82122382491946,85.82122382491946
BLUE TEA TOWEL CLASSIC DESIGN,212.42,1081626.1800000018,85.83808152087191,85.83808152087191
TOY TIDY PINK POLKADOT,212.20000000000002,1081838.3800000018,85.85492175757803,85.85492175757803
ASSORTED TUTTI FRUTTI LARGE PURSE,212.10000000000002,1082050.4800000018,85.87175405826308,85.87175405826308
CHARLOTTE BAG PINK WITH WHITE SPOTS,211.73,1082262.2100000018,85.88855699567017,85.88855699567017
HEART EAR MUFF HEADPHONES,211.59,1082473.800000002,85.90534882264778,85.90534882264778
S/16 VINTAGE RED CUTLERY,211.35,1082685.150000002,85.92212160317482,85.92212160317482
CERAMIC BIRDHOUSE BLACK ROSE  LARGE,211.25,1082896.400000002,85.93888644768079,85.93888644768079
CHRISTMAS RETROSPOT HEART WOOD,210.94,1083107.340000002,85.95562669052144,85.95562669052144
TOAST ITS - DINOSAUR,208.16,1083315.5000000019,85.9721463119764,85.9721463119764
GARLAND WOODEN HAPPY EASTER,208.01,1083523.5100000019,85.98865402939977,85.98865402939977
4 PEAR BOTANICAL DINNER CANDLES,208.0,1083731.5100000019,86.00516095322102,86.00516095322102
BLUE PAINTED KASHMIRI CHAIR,207.8,1083939.310000002,86.02165200500016,86.02165200500016
36 DOILIES VINTAGE CHRISTMAS,207.79999999999998,1084147.110000002,86.03814305677929,86.03814305677929
GARDEN PATH JOURNAL,207.29999999999998,1084354.410000002,86.05459442845309,86.05459442845309
WHITE JEWELLED HEART DECORATION,206.98,1084561.390000002,86.07102040485944,86.07102040485944
PINK OVAL JEWELLED MIRROR,206.95000000000002,1084768.340000002,86.08744400045948,86.08744400045948
PACK OF 72 RETROSPOT CAKE CASES,206.14000000000001,1084974.4800000018,86.10380331428887,86.10380331428887
AFGHAN SLIPPER SOCK PAIR,205.95000000000002,1085180.4300000018,86.12014754967824,86.12014754967824
PURPLE GEMSTONE BRACELET,205.85,1085386.280000002,86.13648384904656,86.13648384904656
FOLDING UMBRELLA  PINK/WHITE  SPOT,204.6,1085590.880000002,86.15272094815151,86.15272094815151
3 GARDENIA MORRIS BOXED CANDLES,204.29,1085795.170000002,86.16893344559115,86.16893344559115
ANTIQUE CREAM CUTLERY CUPBOARD,204.0,1085999.170000002,86.1851229285697,86.1851229285697
DAIRY MAID CERAMIC BUTTER DISH,203.5,1086202.670000002,86.2012727314429,86.2012727314429
CHILDS GARDEN TROWEL PINK,203.48,1086406.150000002,86.21742094711189,86.21742094711189
SKULLS  DESIGN  COTTON TOTE BAG,203.3,1086609.450000002,86.23355487794296,86.23355487794296
ROSE 1 WICK MORRIS BOXED CANDLE,203.12,1086812.5700000022,86.24967452393612,86.24967452393612
ANTIQUE EDWARDIAN DRESSER,202.95,1087015.520000002,86.26578067869345,86.26578067869345
ASSORTED TUTTI FRUTTI ROUND BOX,202.95,1087218.470000002,86.28188683345077,86.28188683345077
MINI PAINT SET VINTAGE ,201.8,1087420.270000002,86.29790172396584,86.29790172396584
"CHARLOTTE BAG , SUKI DESIGN",201.73,1087622.000000002,86.31391105926613,86.31391105926613
PINK PAISLEY CUSHION COVER ,201.3,1087823.3000000021,86.32988626967585,86.32988626967585
12 DAISY PEGS IN WOOD BOX,201.29999999999998,1088024.6000000022,86.34586148008556,86.34586148008556
ALPHABET STENCIL CRAFT,201.17,1088225.770000002,86.36182637366787,86.36182637366787
SILVER CHERRY LIGHTS,200.15,1088425.920000002,86.3777103198353,86.3777103198353
GREEN FERN JOURNAL ,200.1,1088626.020000002,86.39359029799219,86.39359029799219
"HOOK, 1 HANGER ,MAGIC GARDEN",200.04999999999998,1088826.0700000022,86.40946630813856,86.40946630813856
VINTAGE SHELLS PRINT,199.95000000000002,1089026.020000002,86.42533438226386,86.42533438226386
DANISH ROSE FOLDING CHAIR,199.75,1089225.770000002,86.44118658434702,86.44118658434702
STRAWBERRY HONEYCOMB  GARLAND ,199.45,1089425.220000002,86.45701497836697,86.45701497836697
WHITE GLASS CHUNKY CHARM BRACELET,199.39999999999998,1089624.620000002,86.47283940437637,86.47283940437637
CHRISTMAS CRAFT WHITE FAIRY ,199.29999999999998,1089823.920000002,86.48865589436473,86.48865589436473
WOOD STAMP SET THANK YOU,199.04999999999998,1090022.970000002,86.50445254430042,86.50445254430042
DINOSAUR HEIGHT CHART STICKER SET,198.91000000000003,1090221.880000002,86.5202380838066,86.5202380838066
PINK JEWELLED PHOTO FRAME,198.75,1090420.630000002,86.53601092567908,86.53601092567908
ROTATING LEAVES T-LIGHT HOLDER,198.63,1090619.2600000019,86.55177424432627,86.55177424432627
EASTER CRAFT IVY WREATH WITH CHICK,198.6,1090817.860000002,86.56753518216715,86.56753518216715
12 PENCILS TALL TUBE WOODLAND,198.51,1091016.370000002,86.58328897758906,86.58328897758906
WHITE GOOSE FEATHER CHRISTMAS TREE ,198.29999999999998,1091214.670000002,86.59902610736675,86.59902610736675
CHERRY DESIGN PAPERLANTERNS,197.85999999999999,1091412.5300000021,86.61472831865173,86.61472831865173
CARROT CHARLIE+LOLA COASTER SET,197.65,1091610.180000002,86.63041386429245,86.63041386429245
ASSORTED TUTTI FRUTTI NOTEBOOK,197.4,1091807.580000002,86.64607956988051,86.64607956988051
SMALL HAMMERED SILVER CANDLEPOT ,197.25,1092004.830000002,86.66173337143697,86.66173337143697
RED SPOTTY WASHBAG,196.99,1092201.820000002,86.67736653933865,86.67736653933865
CERAMIC BIRDHOUSE BUTTERFLY SMALL,196.8,1092398.620000002,86.6929846288003,86.6929846288003
"METAL SIGN,CUPCAKE SINGLE HOOK",196.25,1092594.870000002,86.70855907014608,86.70855907014608
SET OF 72 RETROSPOT PAPER  DOILIES,196.2,1092791.070000002,86.72412954348133,86.72412954348133
CHILDREN'S APRON DOLLY GIRL ,196.15,1092987.2200000018,86.73969604880604,86.73969604880604
DAIRY MAID STRIPE MUG,196.05,1093183.2700000019,86.75525461810969,86.75525461810969
SILVER CHARM NECKLACE 70CM,195.0,1093378.2700000019,86.77072985919212,86.77072985919212
CHILDS GARDEN TROWEL BLUE ,194.98,1093573.2500000019,86.78620351307033,86.78620351307033
CREAM WALL PLANTER HEART SHAPED,194.35,1093767.600000002,86.80162717001583,86.80162717001583
SOAP DISH BROCANTE,193.5,1093961.100000002,86.81698337078224,86.81698337078224
HANGING BAUBLE T-LIGHT HOLDER LARGE,193.5,1094154.600000002,86.83233957154866,86.83233957154866
3D HEARTS  HONEYCOMB PAPER GARLAND,193.10000000000002,1094347.700000002,86.84766402823081,86.84766402823081
SMALL DOLLY MIX DESIGN ORANGE BOWL,192.99,1094540.690000002,86.86297975528977,86.86297975528977
SMALL RED RETROSPOT WINDMILL,192.61,1094733.3000000021,86.87826532546869,86.87826532546869
CHILDS GARDEN RAKE BLUE,192.52,1094925.8200000022,86.89354375322864,86.89354375322864
PINK PICNIC BARBECUE BUCKET,192.15,1095117.970000002,86.90879281771063,86.90879281771063
ROCKING HORSE RED CHRISTMAS ,191.91,1095309.880000002,86.92402283574205,86.92402283574205
SET OF 36 MUSHROOM PAPER DOILIES,191.45,1095501.330000002,86.93921634807657,86.93921634807657
POLYESTER FILLER PAD 65CMx65CM,191.25,1095692.580000002,86.95439398836896,86.95439398836896
SQUARE FLOOR CUSHION VINTAGE RED,190.8,1095883.380000002,86.96953591656654,86.96953591656654
RETRO SPOT PADDED SEAT CUSHION,190.68,1096074.060000002,86.98466832153883,86.98466832153883
LOVE HEART TRINKET POT,190.4,1096264.4600000018,86.99977850565213,86.99977850565213
RED RETROSPOT PEG BAG,190.28,1096454.7400000019,87.01487916654015,87.01487916654015
VINTAGE GLASS SUGAR CADDY,189.9,1096644.6400000018,87.02994967054812,87.02994967054812
SMALL HEART FLOWERS HOOK ,189.76999999999998,1096834.4100000018,87.0450098577287,87.0450098577287
"WALL MIRROR , RECT DIAMANTE, PINK/",189.51,1097023.9200000018,87.06004941125451,87.06004941125451
SMALL PURPLE BABUSHKA NOTEBOOK ,189.49,1097213.4100000018,87.0750873775761,87.0750873775761
JIGSAW TREE WITH BIRDHOUSE,189.35,1097402.7600000019,87.09011423346821,87.09011423346821
VINTAGE UNION JACK PENNANT,189.15,1097591.9100000018,87.10512521731816,87.10512521731816
HEART STRING MEMO HOLDER HANGING,188.8,1097780.7100000018,87.12010842509437,87.12010842509437
APRON MODERN VINTAGE COTTON,188.35,1098157.410000002,87.15000341645722,87.13505592077581
ENGLISH ROSE GARDEN SECATEURS,188.35,1097969.060000002,87.13505592077581,87.15000341645722
FAIRY CAKE CANDLES,188.32,1098345.730000002,87.16494853133233,87.16494853133233
CERAMIC PIRATE CHEST MONEY BANK,188.29999999999998,1098534.0300000021,87.17989205900322,87.17989205900322
KITCHEN METAL SIGN,188.18,1098722.210000002,87.1948260634488,87.1948260634488
SHAKER THROW  QUILTED,188.10000000000002,1098910.3100000022,87.20975371907757,87.20975371907757
BLACK GEMSTONE BRACELET,187.95,1099098.260000002,87.2246694706747,87.2246694706747
GLASS CLOCHE SMALL,187.92000000000002,1099286.180000002,87.23958284146552,87.23958284146552
4 VANILLA BOTANICAL CANDLES,187.5,1099473.680000002,87.25446288096785,87.25446288096785
AGED GLASS SILVER T-LIGHT HOLDER,187.35,1099661.0300000021,87.2693310164386,87.2693310164386
MEASURING TAPE BABUSHKA PINK,186.8,1099847.8300000022,87.28415550379347,87.28415550379347
BROWN FLOWER LIGHTS,186.4,1100034.230000002,87.29894824706406,87.29894824706406
CERAMIC PLATE STRAWBERRY DESIGN,186.33,1100220.5600000022,87.3137354351199,87.3137354351199
S/3 PINK SQUARE PLANTERS ROSES,186.14999999999998,1100406.710000002,87.32850833833781,87.32850833833781
SET OF 72 IVORY PAPER DOILIES,186.04999999999998,1100592.760000002,87.34327330553468,87.34327330553468
